motorneuron,muscle,weight,muscle,weight,etc...
ADEL,DL05,1
AS01,DL05,3.25,DR05,3.25,DL08,3.25,DR08,3.25
AS02,DL08,2.75,DR08,2.75,DL07,2.75,DR07,2.75
AS03,DL10,3,DR10,3,DL09,3,DR09,3
AS04,DL12,2.25,DR12,2.25,DL11,2.25,DR11,2.25
AS05,DL11,2.5,DR11,2.5,DL14,2.5,DR14,2.5
AS06,DL14,2.5,DR14,2.5,DL13,2.5,DR13,2.5
AS07,DL13,2.71,DR13,2.71,DL16,2.71,DR16,2.71
AS08,DL15,2.71,DR15,2.71,DL18,2.71,DR18,2.71
AS09,DL20,2.71,DR20,2.71,DL17,2.71,DR17,2.71
AS10,DL20,2.71,DR20,2.71,DL19,2.71,DR19,2.71
AS11,DL22,2.71,DR22,2.71,DL21,2.71,DR21,2.71
AVFL,VL12,1,VL11,1
AVFR,VL14,2,VR14,2
AVKR,VL10,2
AVL,VL10,5,VR10,5
CEPVL,VL03,1
CEPVR,VR04,1
DA01,DL08,8,DR08,8
DA02,DL08,1.88,DR08,1.88,DL07,1.88,DR07,1.88,DL10,1.88,DR10,1.88,DL09,1.88,DR09,1.88
DA03,DL10,5,DR10,5,DL09,5,DR09,5,DL12,5,DR12,5
DA04,DL12,4.33,DR12,4.33,DL11,4.33,DR11,4.33,DL14,4.33,DR14,4.33
DA05,DL14,4.25,DR14,4.25,DL13,4.25,DR13,4.25
DA06,DL12,4,DR12,4,DL11,4,DR11,4,DL14,4,DR14,4,DL13,4,DR13,4,DL16,4,DR16,4
DA07,DL15,4,DR15,4,DL18,4,DR18,4,DL17,4,DR17,4
DA08,DL20,4,DR20,4,DL19,4,DR19,4,DL17,4,DR17,4
DA09,DL21,4,DR21,4,DL19,4,DR19,4,DL22,4,DR22,4
DD01,DL08,4.25,DR08,4.25,DL07,4.25,DR07,4.25,DL10,4.25,DR10,4.25,DL09,4.25,DR09,4.25
DD02,DL09,4.67,DR09,4.67,DL12,4.67,DR12,4.67,DL11,4.67,DR11,4.67
