3565
3565.000000,717.245728
900.000000,719.354980
3500.000000,747.375610
1372.000000,747.634705
2019.000000,749.805725
2425.000000,750.131042
2423.000000,752.029358
1639.000000,752.892700
314.000000,755.472168
2208.000000,757.367798
76.000000,758.097473
412.000000,758.418823
989.000000,758.664551
1162.000000,759.166809
2536.000000,759.182068
1071.000000,759.212036
3511.000000,760.272217
619.000000,760.700500
2860.000000,760.966675
253.000000,761.364990
2016.000000,761.547913
778.000000,762.675964
1398.000000,763.714294
882.000000,764.059326
938.000000,764.211792
2102.000000,764.527405
2474.000000,765.003113
1108.000000,765.273376
2318.000000,765.798462
829.000000,765.866943
1413.000000,766.089966
2680.000000,766.760620
1655.000000,767.657898
14.000000,768.519714
5.000000,769.405029
639.000000,769.734924
1342.000000,769.743652
2737.000000,769.928650
3296.000000,770.159424
378.000000,770.223633
1510.000000,770.309937
310.000000,770.583130
3472.000000,770.619446
1817.000000,770.709717
1101.000000,771.018250
247.000000,771.382385
2049.000000,772.315857
1503.000000,772.675110
1433.000000,772.760010
2515.000000,773.068726
308.000000,773.673340
212.000000,773.758179
1662.000000,774.802429
1566.000000,775.219482
146.000000,775.966187
1894.000000,776.149658
109.000000,776.361511
3125.000000,776.528198
106.000000,777.217712
377.000000,777.313293
834.000000,777.325562
1052.000000,777.759094
785.000000,777.784058
1740.000000,778.214844
126.000000,778.523804
2682.000000,778.847839
3374.000000,778.997131
740.000000,779.117615
2570.000000,779.142090
45.000000,779.600525
533.000000,779.711548
341.000000,779.715393
502.000000,780.194275
1631.000000,780.353760
3224.000000,781.370911
2243.000000,781.660400
3523.000000,782.142944
1007.000000,782.257141
452.000000,782.447937
2017.000000,782.459839
3341.000000,782.560364
1308.000000,782.592957
1969.000000,782.717285
2406.000000,783.206970
2141.000000,783.254211
1075.000000,783.324341
324.000000,783.390442
615.000000,783.480164
1427.000000,783.554260
1744.000000,783.746033
3496.000000,783.868774
3104.000000,783.868958
1936.000000,784.067993
1328.000000,784.106323
2874.000000,784.492188
2075.000000,784.715881
1209.000000,784.797668
3371.000000,784.848694
1832.000000,784.935608
3475.000000,785.288940
3086.000000,785.346130
2575.000000,785.461304
1766.000000,785.684937
2265.000000,785.690918
3395.000000,785.811707
1035.000000,785.830933
1497.000000,785.846313
1673.000000,785.938354
1088.000000,786.303894
356.000000,786.623352
1114.000000,786.718140
1836.000000,786.878113
2967.000000,787.066162
1600.000000,787.185303
260.000000,787.229492
1601.000000,787.374023
495.000000,787.384949
148.000000,787.468872
964.000000,787.642273
1418.000000,787.953918
467.000000,788.030945
2335.000000,788.049805
2378.000000,788.185486
436.000000,788.408691
1475.000000,788.513184
3514.000000,788.690063
1651.000000,789.002075
1517.000000,789.021729
526.000000,789.118042
1654.000000,789.434753
3490.000000,789.532654
1070.000000,789.583008
1280.000000,789.696045
3177.000000,789.752502
684.000000,790.647766
2193.000000,790.743164
570.000000,790.868408
835.000000,790.939697
2328.000000,790.948547
757.000000,791.009033
2791.000000,791.644165
2263.000000,791.852722
2982.000000,791.898804
186.000000,792.025818
1768.000000,792.210205
1788.000000,792.323486
1679.000000,792.493286
132.000000,792.515381
1702.000000,792.717529
3214.000000,792.893799
1607.000000,793.119019
2840.000000,793.127075
2671.000000,793.177490
1439.000000,793.178040
3106.000000,793.589478
102.000000,793.592896
1623.000000,793.661682
687.000000,793.724060
3356.000000,793.805054
3398.000000,794.096924
2181.000000,794.166199
3410.000000,794.218994
1018.000000,794.371704
2699.000000,794.388977
2455.000000,794.426941
1499.000000,794.510315
2187.000000,794.568970
1667.000000,794.650879
1877.000000,794.746155
300.000000,794.939087
2689.000000,795.065613
2712.000000,795.145752
1420.000000,795.229309
3370.000000,795.296509
1123.000000,795.345276
2240.000000,795.367737
1373.000000,795.390808
2013.000000,795.558044
275.000000,795.659607
2092.000000,795.679199
2831.000000,795.720032
3143.000000,795.722595
2833.000000,795.767883
895.000000,795.830444
3363.000000,796.286255
2577.000000,796.457642
1913.000000,796.571777
2510.000000,796.633118
786.000000,796.646973
802.000000,796.663086
1294.000000,796.749756
3259.000000,796.761719
2383.000000,797.082520
2321.000000,797.136475
2731.000000,797.436829
3391.000000,797.446045
338.000000,797.539368
3006.000000,797.545837
697.000000,797.608643
2043.000000,797.632141
296.000000,797.658020
1576.000000,797.733276
1432.000000,797.996582
3516.000000,798.131226
1921.000000,798.134338
346.000000,798.277771
1816.000000,798.291443
3493.000000,798.341492
2785.000000,798.413635
2526.000000,798.419312
1044.000000,798.497253
2666.000000,798.539062
749.000000,798.571045
3460.000000,798.573608
285.000000,798.763489
2681.000000,798.805969
1729.000000,798.843689
6.000000,798.944763
1016.000000,798.944885
2662.000000,799.025208
2285.000000,799.036926
2340.000000,799.048279
2164.000000,799.132935
913.000000,799.141052
127.000000,799.194580
2343.000000,799.276001
933.000000,799.411255
1553.000000,799.475037
730.000000,799.486511
852.000000,799.517334
1225.000000,799.592468
2219.000000,799.696594
3231.000000,799.711975
1471.000000,799.847290
1009.000000,799.942566
1487.000000,800.008057
1293.000000,800.020142
1841.000000,800.102356
2341.000000,800.265564
3126.000000,800.337219
15.000000,800.481201
554.000000,800.486267
424.000000,800.550232
1140.000000,800.571655
1508.000000,800.719360
1200.000000,800.795959
1023.000000,800.842163
2856.000000,800.960693
2395.000000,801.151489
997.000000,801.178833
3026.000000,801.205811
2837.000000,801.226929
2915.000000,801.259094
1581.000000,801.306274
2224.000000,801.339600
2550.000000,801.450745
3036.000000,801.493469
1552.000000,801.540955
1810.000000,801.569702
2942.000000,801.881470
3060.000000,801.897461
2995.000000,801.924194
1756.000000,801.998840
3131.000000,802.177979
222.000000,802.406006
2701.000000,802.429565
144.000000,802.496704
3503.000000,802.664917
1442.000000,802.697693
2821.000000,802.698547
3023.000000,802.862793
1869.000000,802.871399
951.000000,802.897766
562.000000,802.984131
643.000000,803.014465
586.000000,803.048401
3243.000000,803.090881
1226.000000,803.101196
217.000000,803.119690
484.000000,803.298157
2057.000000,803.312683
2050.000000,803.353516
2007.000000,803.402405
3529.000000,803.487183
1194.000000,803.531616
3250.000000,803.542175
1010.000000,803.611755
1313.000000,803.636108
1585.000000,803.640686
742.000000,803.688538
1388.000000,803.709961
995.000000,803.822937
2730.000000,803.883972
2206.000000,803.926758
808.000000,804.088440
1734.000000,804.113342
2891.000000,804.118103
88.000000,804.119568
3167.000000,804.128906
1490.000000,804.148865
1903.000000,804.204956
1888.000000,804.323059
721.000000,804.341370
1670.000000,804.387085
3292.000000,804.508362
179.000000,804.580933
1656.000000,804.636414
1267.000000,804.804382
1668.000000,804.833679
743.000000,805.117065
2355.000000,805.232056
2650.000000,805.249084
2886.000000,805.287231
1931.000000,805.336060
899.000000,805.347473
3367.000000,805.358826
92.000000,805.368530
585.000000,805.445984
479.000000,805.477478
156.000000,805.525085
3435.000000,805.572449
2051.000000,805.612061
221.000000,805.618225
2422.000000,805.666626
3016.000000,805.768677
2143.000000,805.884338
3187.000000,805.947327
2656.000000,806.003235
1279.000000,806.023315
886.000000,806.049377
1844.000000,806.199463
3553.000000,806.256287
2496.000000,806.365356
3537.000000,806.481140
1482.000000,806.606445
638.000000,806.652161
572.000000,806.666382
355.000000,806.711609
1027.000000,806.741577
3196.000000,806.750916
331.000000,806.767334
1709.000000,806.820251
506.000000,806.827209
20.000000,806.872070
2692.000000,806.919617
628.000000,806.931641
1697.000000,806.953979
101.000000,806.984985
2479.000000,807.052063
2095.000000,807.252197
1115.000000,807.306458
8.000000,807.319031
3316.000000,807.328918
1171.000000,807.353027
2052.000000,807.364014
557.000000,807.364807
2251.000000,807.398804
2784.000000,807.408325
383.000000,807.408813
2135.000000,807.513184
3189.000000,807.531921
3249.000000,807.549622
93.000000,807.571533
288.000000,807.582764
653.000000,807.610840
2428.000000,807.644836
2618.000000,807.661987
3423.000000,807.747498
1330.000000,807.750061
119.000000,807.782166
1391.000000,807.811646
1781.000000,807.863708
3359.000000,807.880798
2357.000000,807.931030
3088.000000,807.988342
1833.000000,807.994751
1048.000000,807.995911
3208.000000,808.011597
94.000000,808.030884
1326.000000,808.031067
1500.000000,808.072693
1256.000000,808.083496
1316.000000,808.235413
297.000000,808.301086
2847.000000,808.623840
613.000000,808.660217
830.000000,808.689087
1798.000000,808.689514
2365.000000,808.693848
1443.000000,808.695068
1141.000000,808.732056
3157.000000,808.754333
